Time (s)	ex (deg)	thx (deg)	gazex (deg)
0.49	0.262342	4.250898	4.51324
0.495	0.253208	4.248741	4.501949
0.5	0.245199	4.240858	4.486057
0.505	0.238544	4.221875	4.460419
0.51	0.243414	4.221412	4.464826
0.515	0.264046	4.226446	4.490492
0.52	0.275652	4.228212	4.503864
0.525	0.291547	4.228378	4.519925
0.53	0.294703	4.212068	4.506771
0.535	0.288878	4.216571	4.505449
0.54	0.285258	4.206777	4.492035
0.545	0.295238	4.202227	4.497465
0.55	0.29196	4.202096	4.494056
0.555	0.309899	4.218866	4.528765
0.56	0.346355	4.206875	4.55323
0.565	0.400431	4.203155	4.603586
0.57	0.414443	4.205412	4.619855
0.575	0.427392	4.20405	4.631442
0.58	0.457891	4.216626	4.674517
0.585	0.485294	4.229081	4.714375
0.59	0.529217	4.217997	4.747214
0.595	0.505953	4.226191	4.732144
0.6	0.457771	4.22603	4.683801
0.605	0.441049	4.220281	4.66133
0.61	0.280635	4.221298	4.501933
0.615	0.118877	4.213715	4.332592
0.62	-0.114673	4.203584	4.088911
0.625	0.066065	4.205899	4.271964
0.63	1.317046	4.211145	5.528191
0.635	1.235511	4.207453	5.442964
0.64	1.164717	4.20889	5.373607
0.645	0.631935	4.213142	4.845077
0.65	-0.191029	4.206485	4.015456
0.655	-1.576817	4.208178	2.631361
0.66	-2.718399	4.21867	1.500271
0.665	-2.596577	4.220833	1.624256
0.67	-2.380165	4.219991	1.839826
0.675	-1.113002	4.23451	3.121508
0.68	1.606512	4.245805	5.852317
0.685	1.922771	4.252465	6.175236
0.69	1.360005	4.263463	5.623468
0.695	0.29664	4.245625	4.542265
0.7	0.757792	4.220873	4.978665
0.705	0.239052	4.232034	4.471086
0.71	0.024655	4.235139	4.259794
0.715	0.915239	4.248564	5.163803
0.72	1.822015	4.258926	6.080941
0.725	2.234592	4.259982	6.494574
0.73	2.212443	4.254574	6.467017
0.735	2.475911	4.259135	6.735046
0.74	2.575454	4.265272	6.840726
0.745	2.374711	4.273231	6.647942
0.75	2.103756	4.275188	6.378944
0.755	1.587072	4.281493	5.868565
0.76	1.149415	4.299593	5.449008
0.765	0.69593	4.305302	5.001232
0.77	0.168184	4.300096	4.46828
0.775	-0.203506	4.292261	4.088755
0.78	-0.425865	4.290846	3.864981
0.785	-0.517798	4.28663	3.768832
0.79	-0.631296	4.283527	3.652231
0.795	-0.629639	4.28925	3.659611
0.8	-0.656527	4.291033	3.634506
0.805	-0.687042	4.295371	3.608329
0.81	-0.684136	4.310705	3.626569
0.815	-0.690511	4.312031	3.62152
0.82	-0.665931	4.294088	3.628157
0.825	-0.689141	4.302347	3.613206
0.83	-0.674603	4.312168	3.637565
0.835	-0.644849	4.313173	3.668324
0.84	-0.613013	4.311882	3.698869
0.845	-0.588035	4.308331	3.720296
0.85	-0.566591	4.308664	3.742073
0.855	-0.541417	4.301432	3.760015
0.86	-0.520111	4.294454	3.774343
0.865	-0.484393	4.28556	3.801167
0.87	-0.465278	4.291674	3.826396
0.875	-0.451511	4.314698	3.863187
0.88	-0.416659	4.315223	3.898564
0.885	-0.397588	4.318131	3.920543
0.89	-0.38034	4.313864	3.933524
0.895	-0.367686	4.326591	3.958905
0.9	-0.325946	4.322755	3.996809
0.905	-0.28902	4.324338	4.035318
0.91	-0.283467	4.324491	4.041024
0.915	-0.2917	4.31955	4.02785
0.92	-0.292702	4.31762	4.024918
0.925	-0.285112	4.302062	4.01695
0.93	-0.274544	4.305237	4.030693
0.935	-0.245834	4.307209	4.061375
0.94	-0.230328	4.290102	4.059774
0.945	-0.224534	4.298143	4.073609
0.95	-0.22029	4.284041	4.063751
0.955	-0.217323	4.289379	4.072056
0.96	-0.213111	4.297457	4.084346
0.965	-0.213832	4.278973	4.065141
0.97	-0.191214	4.291372	4.100158
0.975	-0.173314	4.287423	4.114109
0.98	-0.163528	4.281714	4.118186
0.985	-0.094401	4.275035	4.180634
0.99	0.026277	4.286111	4.312388
0.995	0.084904	4.287652	4.372556
1	0.146351	4.277054	4.423405
1.005	0.211487	4.276158	4.487645
1.01	0.277625	4.288575	4.5662
1.015	0.294291	4.30421	4.598501
1.02	0.324837	4.303212	4.628049
1.025	0.382262	4.29301	4.675272
1.03	0.419282	4.287757	4.707039
1.035	0.462477	4.282451	4.744928
1.04	0.471499	4.292492	4.763991
1.045	0.460827	4.298086	4.758913
1.05	0.456145	4.308812	4.764957
1.055	0.464761	4.317586	4.782347
1.06	0.491277	4.311196	4.802473
1.065	0.512625	4.318843	4.831468
1.07	0.542652	4.32894	4.871592
1.075	0.551014	4.340209	4.891223
1.08	0.546759	4.335319	4.882078
1.085	0.533786	4.346609	4.880395
1.09	0.484006	4.359365	4.843371
1.095	0.474914	4.371816	4.84673
1.1	0.466166	4.365678	4.831844
1.105	0.433967	4.35818	4.792147
1.11	0.404854	4.373558	4.778412
1.115	0.370703	4.376473	4.747176
1.12	0.332456	4.357464	4.68992
1.125	0.242829	4.358614	4.601443
1.13	0.231083	4.350439	4.581522
1.135	0.265997	4.354701	4.620698
1.14	0.30089	4.351828	4.652718
1.145	0.320069	4.349057	4.669126
1.15	0.357414	4.358521	4.715935
1.155	0.366065	4.364816	4.730881
1.16	0.384284	4.377218	4.761502
1.165	0.385546	4.361626	4.747172
1.17	0.338721	4.383499	4.72222
1.175	0.269168	4.390018	4.659186
1.18	0.216581	4.386529	4.60311
1.185	0.200407	4.385107	4.585514
1.19	0.192459	4.402488	4.594947
1.195	0.192532	4.414906	4.607438
1.2	0.17735	4.408367	4.585717
1.205	0.138841	4.434108	4.572949
1.21	0.11914	4.460708	4.579848
1.215	0.117018	4.470981	4.587999
1.22	0.115907	4.478941	4.594848
1.225	0.079663	4.487297	4.56696
1.23	-0.004996	4.502893	4.497897
1.235	-0.021598	4.528302	4.506704
1.24	-0.047879	4.538889	4.49101
1.245	-0.05112	4.565829	4.514709
1.25	-0.049571	4.597434	4.547863
1.255	-0.061934	4.626961	4.565027
1.26	-0.073533	4.65629	4.582757
1.265	-0.071197	4.680579	4.609382
1.27	-0.072304	4.689268	4.616964
1.275	-0.125268	4.705133	4.579865
1.28	-0.221237	4.729855	4.508618
1.285	-0.321615	4.751367	4.429752
1.29	-0.323691	4.752422	4.428731
1.295	-0.335192	4.762453	4.427261
1.3	-0.363072	4.778844	4.415772
1.305	-0.446577	4.787754	4.341177
1.31	-0.509469	4.804438	4.294969
1.315	-0.522597	4.826985	4.304388
1.32	-0.556748	4.841388	4.28464
1.325	-0.570832	4.851743	4.280911
1.33	-0.598684	4.85331	4.254626
1.335	-0.622001	4.863841	4.24184
1.34	-0.653014	4.874237	4.221223
1.345	-0.679129	4.871423	4.192294
1.35	-0.742019	4.872492	4.130473
1.355	-0.727325	4.873645	4.14632
1.36	-0.710757	4.862969	4.152212
1.365	-0.691069	4.85384	4.162771
1.37	-0.67855	4.837417	4.158867
1.375	-0.663129	4.82544	4.162311
1.38	-0.647627	4.821957	4.17433
1.385	-0.600132	4.815945	4.215813
1.39	-0.513894	4.811222	4.297328
1.395	-0.498089	4.829083	4.330994
1.4	-0.479271	4.819412	4.340141
1.405	-0.466338	4.802402	4.336064
1.41	-0.46644	4.808199	4.341759
1.415	-0.497915	4.826873	4.328958
1.42	-0.511474	4.820147	4.308673
1.425	-0.505394	4.790516	4.285122
1.43	-0.498859	4.798018	4.299159
1.435	-0.496992	4.81049	4.313498
1.44	-0.498032	4.782156	4.284124
1.445	-0.497818	4.771875	4.274057
1.45	-0.501722	4.786499	4.284777
1.455	-0.536281	4.794006	4.257725
1.46	-0.578344	4.794864	4.21652
1.465	-0.595354	4.793976	4.198622
1.47	-0.610529	4.801011	4.190482
1.475	-0.629773	4.800618	4.170845
1.48	-0.633596	4.783271	4.149675
1.485	-0.628072	4.783192	4.15512
1.49	-0.642804	4.817688	4.174884
1.495	-0.649834	4.811924	4.16209
1.5	-0.643265	4.80896	4.165695
1.505	-0.646703	4.820305	4.173602
1.51	-0.639198	4.821415	4.182217
1.515	-0.603463	4.833934	4.230471
1.52	-0.545435	4.836648	4.291213
1.525	-0.53103	4.82737	4.29634
1.53	-0.537685	4.828495	4.29081
1.535	-0.54308	4.818853	4.275773
1.54	-0.544052	4.831949	4.287897
1.545	-0.556348	4.850459	4.294111
1.55	-0.567315	4.850206	4.282891
1.555	-0.572718	4.8449	4.272182
1.56	-0.593127	4.849492	4.256365
1.565	-0.601696	4.860211	4.258515
1.57	-0.59835	4.858635	4.260285
1.575	-0.592165	4.858593	4.266428
1.58	-0.579043	4.855859	4.276816
1.585	-0.565239	4.858027	4.292788
1.59	-0.563967	4.846	4.282033
1.595	-0.563556	4.841069	4.277513
1.6	-0.562972	4.831983	4.269011
1.605	-0.5718	4.814539	4.242739
1.61	-0.571399	4.812182	4.240783
1.615	-0.570436	4.826363	4.255927
1.62	-0.567792	4.837449	4.269657
1.625	-0.585967	4.830258	4.244291
1.63	-0.621259	4.828619	4.20736
1.635	-0.660556	4.838247	4.177691
1.64	-0.692259	4.852425	4.160166
1.645	-0.69928	4.851764	4.152484
1.65	-0.712355	4.858186	4.145831
1.655	-0.725539	4.878349	4.15281
1.66	-0.736734	4.869148	4.132414
1.665	-0.743961	4.868702	4.124741
1.67	-0.737636	4.865974	4.128338
1.675	-0.732207	4.867941	4.135734
1.68	-0.727064	4.897705	4.170641
1.685	-0.71243	4.94675	4.23432
1.69	-0.711262	4.985473	4.274211
1.695	-0.709469	5.014195	4.304726
1.7	-0.721317	5.066147	4.34483
1.705	-0.729337	5.112632	4.383295
1.71	-0.73209	5.147184	4.415094
1.715	-0.732974	5.189118	4.456144
1.72	-0.727612	5.256212	4.5286
1.725	-0.720294	5.347617	4.627323
1.73	-0.716361	5.430953	4.714592
1.735	-0.715085	5.530684	4.815599
1.74	-0.713227	5.652744	4.939517
1.745	-0.716237	5.772269	5.056032
1.75	-0.71891	5.899798	5.180888
1.755	-0.722951	6.055341	5.33239
1.76	-0.753411	6.223017	5.469606
1.765	-0.808114	6.436468	5.628354
1.77	-0.849788	6.637641	5.787853
1.775	-0.950015	6.865964	5.915949
1.78	-1.074144	7.140559	6.066415
1.785	-1.043271	7.4711	6.427829
1.79	-0.417552	7.847896	7.430344
1.795	0.281233	8.252518	8.533751
1.8	1.786425	8.682641	10.469066
1.805	4.338234	9.140929	13.479163
1.81	6.029896	9.617648	15.647544
1.815	9.512988	10.154718	19.667706
1.82	19.544537	10.65295	30.197487
1.825	28.180305	11.174377	39.354682
1.83	29.773826	11.744426	41.518252
1.835	30.403802	12.317656	42.721458
1.84	33.473069	12.859594	46.332663
1.845	35.987272	13.4528	49.440072
1.85	37.390249	14.076181	51.46643
1.855	38.346133	14.679572	53.025705
1.86	39.066798	15.331584	54.398382
1.865	38.342831	16.003883	54.346714
1.87	40.740813	16.667645	57.408458
1.875	42.567667	17.359707	59.927374
1.88	42.633575	18.044934	60.678509
1.885	39.076646	18.780936	57.857582
1.89	39.674221	19.518129	59.19235
1.895	39.827788	20.242274	60.070062
1.9	39.88362	20.964045	60.847665
1.905	39.557246	21.728342	61.285588
1.91	41.792284	22.478095	64.270379
1.915	43.228162	23.248203	66.476365
1.92	44.402701	24.008172	68.410873
1.925	44.156571	24.756155	68.912726
1.93	46.427767	25.540312	71.968079
1.935	47.608017	26.283652	73.891669
1.94	50.402237	27.037777	77.440014
1.945	49.561777	27.800105	77.361882
1.95	49.164149	28.555605	77.719754
1.955	48.593155	29.276066	77.869221
1.96	48.234967	30.033965	78.268932
1.965	45.494751	30.754655	76.249406
1.97	45.440324	31.450571	76.890895
1.975	45.504027	32.138431	77.642458
1.98	45.747373	32.851608	78.598981
1.985	46.850356	33.54381	80.394166
1.99	47.12409	34.257115	81.381205
1.995	47.10906	34.963156	82.072216
2	47.405418	35.616965	83.022383
2.005	48.021575	36.319714	84.341289
2.01	47.253184	37.01639	84.269574
2.015	46.820052	37.609388	84.42944
2.02	46.412147	38.236779	84.648926
2.025	44.841737	38.852911	83.694648
2.03	44.040542	39.465716	83.506258
2.035	42.797624	40.08013	82.877754
2.04	41.210213	40.699043	81.909256
2.045	40.042101	41.27867	81.320771
2.05	38.715658	41.805577	80.521235
2.055	37.431706	42.353838	79.785544
2.06	36.349552	42.870432	79.219984
2.065	35.431177	43.416306	78.847483
2.07	34.885887	43.962133	78.84802
2.075	34.257299	44.463411	78.72071
2.08	33.327845	44.991807	78.319652
2.085	32.133175	45.484056	77.617231
2.09	31.269605	45.970908	77.240513
2.095	30.207381	46.476132	76.683513
2.1	28.94057	46.938097	75.878667
2.105	27.633582	47.382065	75.015647
2.11	26.925589	47.820761	74.74635
2.115	26.094258	48.241394	74.335652
2.12	25.168011	48.646206	73.814217
2.125	24.318458	49.047499	73.365957
2.13	23.974718	49.405485	73.380203
2.135	23.614112	49.780866	73.394978
2.14	23.092101	50.12923	73.221331
2.145	22.695943	50.412112	73.108055
2.15	22.363095	50.745828	73.108923
2.155	21.993681	51.082151	73.075832
2.16	21.449011	51.409516	72.858527
2.165	20.868125	51.674876	72.543001
2.17	20.895261	51.968511	72.863772
2.175	21.253619	52.256672	73.510291
2.18	22.085921	52.515542	74.601463
2.185	23.068052	52.798843	75.866895
2.19	23.676834	53.08622	76.763054
2.195	24.215771	53.331022	77.546793
2.2	24.636124	53.50406	78.140184
2.205	24.697872	53.72303	78.420902
2.21	24.613387	53.988382	78.601769
2.215	24.581139	54.181604	78.762743
2.22	24.471819	54.402711	78.87453
2.225	24.164477	54.614044	78.778521
2.23	23.810358	54.793602	78.60396
2.235	23.442061	54.966927	78.408988
2.24	22.93023	55.116029	78.046259
2.245	22.728301	55.289241	78.017542
2.25	22.640043	55.466122	78.106165
2.255	22.577897	55.635841	78.213738
2.26	22.462381	55.816782	78.279163
2.265	22.12476	55.989492	78.114252
2.27	21.81085	56.13517	77.94602
2.275	21.627085	56.276851	77.903936
2.28	21.461971	56.470127	77.932098
2.285	21.17641	56.608767	77.785177
2.29	20.825909	56.777714	77.603623
2.295	20.538247	56.886881	77.425128
2.3	20.569605	56.930974	77.500579
2.305	20.513017	57.088798	77.601815
2.31	20.3717	57.217889	77.589589
2.315	20.215228	57.390862	77.60609
2.32	20.257983	57.544914	77.802897
2.325	20.266957	57.659747	77.926704
2.33	20.278142	57.752209	78.030351
2.335	20.295249	57.856454	78.151703
2.34	20.278299	57.966577	78.244876
2.345	20.318221	58.098411	78.416632
2.35	20.346547	58.260643	78.60719
2.355	20.143496	58.290541	78.434037
2.36	19.790572	58.427126	78.217698
2.365	19.403914	58.550081	77.953995
2.37	19.056734	58.597107	77.653841
2.375	18.865384	58.659119	77.524503
2.38	18.716443	58.761208	77.477651
2.385	18.563637	58.821886	77.385523
2.39	18.362449	58.923464	77.285913
2.395	18.078255	59.030382	77.108637
2.4	17.970189	59.048291	77.01848
2.405	17.855895	59.152562	77.008457
2.41	17.759557	59.235743	76.9953
2.415	17.797748	59.20977	77.007518
2.42	17.832154	59.287526	77.11968
2.425	17.804942	59.377992	77.182934
2.43	17.760504	59.354173	77.114677
2.435	17.660205	59.373176	77.033381
2.44	17.370622	59.402429	76.773051
2.445	17.23717	59.344286	76.581456
2.45	17.162427	59.369006	76.531433
2.455	17.116015	59.424452	76.540467
2.46	17.091204	59.432236	76.52344
2.465	17.065729	59.379936	76.445665
2.47	17.052905	59.360713	76.413618
2.475	17.120544	59.404301	76.524845
2.48	17.158434	59.431807	76.590241
2.485	17.119055	59.434855	76.55391
2.49	17.08596	59.442792	76.528752
2.495	16.971462	59.467835	76.439297
2.5	16.864223	59.436389	76.300612
2.505	16.834637	59.388837	76.223474
2.51	16.803568	59.40164	76.205208
2.515	16.825477	59.400113	76.22559
2.52	16.969031	59.382369	76.3514
2.525	17.059549	59.419198	76.478747
2.53	17.115242	59.435748	76.55099
2.535	17.136088	59.375021	76.511109
2.54	17.169048	59.342507	76.511555
2.545	17.240922	59.374266	76.615188
2.55	17.314593	59.376874	76.691467
2.555	17.355936	59.348904	76.70484
2.56	17.345071	59.338574	76.683645
2.565	17.252386	59.335665	76.588051
2.57	17.162272	59.296053	76.458325
2.575	17.169819	59.275758	76.445577
2.58	17.200127	59.303382	76.503509
2.585	17.210552	59.277387	76.487939
2.59	17.207578	59.271676	76.479254
2.595	17.11153	59.216174	76.327704
2.6	16.975257	59.219255	76.194512
2.605	16.871789	59.214116	76.085905
2.61	16.778136	59.186005	75.964141
2.615	16.759342	59.187059	75.946401
2.62	16.778194	59.193005	75.971199
2.625	16.83998	59.201297	76.041277
2.63	16.91867	59.201798	76.120468
2.635	16.969038	59.16896	76.137998
2.64	17.002664	59.111047	76.113711
2.645	16.95862	59.118964	76.077584
2.65	16.895414	59.127558	76.022972
2.655	16.88162	59.129199	76.010819
2.66	16.896765	59.140797	76.037562
2.665	16.908492	59.09902	76.007512
2.67	16.916326	59.119231	76.035557
2.675	16.924498	59.113964	76.038462
2.68	16.917762	59.092964	76.010726
2.685	16.906136	59.119205	76.025341
2.69	16.901225	59.111893	76.013118
2.695	16.866431	59.117139	75.98357
2.7	16.79259	59.145935	75.938525
2.705	16.785198	59.138371	75.923569
2.71	16.796231	59.097743	75.893974
2.715	16.838723	59.079018	75.917741
2.72	16.893865	59.085994	75.979859
2.725	16.934755	59.099855	76.03461
2.73	16.973123	59.09813	76.071253
2.735	16.967404	59.11603	76.083434
2.74	16.928851	59.124814	76.053665
2.745	16.922598	59.136346	76.058944
2.75	16.915689	59.124084	76.039773
2.755	16.89946	59.095625	75.995085
2.76	16.887652	59.097402	75.985054
2.765	16.899545	59.087286	75.986831
2.77	16.916352	59.077709	75.994061
2.775	16.936824	59.041239	75.978063
2.78	16.960748	59.034837	75.995585
2.785	16.995328	59.043163	76.038491
2.79	17.028766	58.996715	76.025481
2.795	17.029376	58.964354	75.99373
2.8	17.029295	58.943769	75.973064
2.805	17.025888	58.962849	75.988737
2.81	17.024254	58.930043	75.954297
2.815	17.021569	58.944064	75.965633
2.82	16.990781	58.964503	75.955284
2.825	16.989093	58.943971	75.933064
2.83	16.992138	58.919816	75.911954
2.835	17.011979	58.902167	75.914146
2.84	17.048774	58.930028	75.978802
2.845	17.095186	58.90681	76.001996
2.85	17.1384	58.880382	76.018782
2.855	17.146063	58.878606	76.024669
2.86	17.179462	58.866014	76.045476
2.865	17.194705	58.850327	76.045032
2.87	17.191797	58.867834	76.059631
2.875	17.164568	58.858669	76.023237
2.88	17.150368	58.847975	75.998343
2.885	17.147118	58.870291	76.017409
2.89	17.147491	58.844571	75.992062
2.895	17.152954	58.854813	76.007767
2.9	17.155515	58.867944	76.023459
2.905	17.14776	58.894646	76.042406
2.91	17.139787	58.890688	76.030475
2.915	17.135409	58.86184	75.997249
2.92	17.132317	58.856583	75.9889
2.925	17.18581	58.817159	76.002969
2.93	17.240941	58.793087	76.034028
2.935	17.280199	58.783822	76.064021
2.94	17.380021	58.784538	76.164559
2.945	17.460703	58.771924	76.232627
2.95	17.529171	58.733525	76.262696
2.955	17.581653	58.752363	76.334016
2.96	17.609717	58.801636	76.411353
2.965	17.602483	58.750321	76.352804
2.97	17.590629	58.752995	76.343624
2.975	17.583503	58.799369	76.382872
2.98	17.596143	58.808229	76.404372
2.985	17.600859	58.749634	76.350493
2.99	17.612475	58.834354	76.446829
2.995	17.640517	58.781564	76.422081
3	17.623338	58.72412	76.347458
3.005	17.597764	58.779023	76.376787
3.01	17.600758	58.772012	76.37277
3.015	17.634122	58.780205	76.414327
3.02	17.674244	58.773345	76.447589
3.025	17.724297	58.767588	76.491885
3.03	17.840374	58.746128	76.586502
3.035	17.927325	58.842444	76.769769
3.04	17.959996	58.835357	76.795353
3.045	17.977177	58.794836	76.772013
3.05	17.9886	58.789644	76.778244
3.055	18.001967	58.774374	76.776341
3.06	18.036337	58.786667	76.823004
3.065	18.056726	58.763883	76.820609
3.07	18.088397	58.743484	76.831881
3.075	18.100771	58.72656	76.827331
3.08	18.076171	58.708275	76.784446
3.085	18.026409	58.72343	76.749839
3.09	17.964224	58.710059	76.674283
3.095	17.941426	58.686833	76.628259
3.1	17.931087	58.673716	76.604803
3.105	17.919542	58.676901	76.596443
3.11	17.909182	58.663214	76.572396
3.115	17.894966	58.62891	76.523876
3.12	17.903005	58.662069	76.565074
3.125	17.9208	58.643684	76.564484
3.13	17.916172	58.645878	76.56205
3.135	17.919209	58.638127	76.557336
3.14	17.957648	58.640947	76.598595
3.145	18.010549	58.64743	76.657979
3.15	18.039894	58.572638	76.612532
3.155	18.065379	58.561349	76.626728
3.16	18.063648	58.573798	76.637446
3.165	18.061383	58.604661	76.666044
3.17	18.052188	58.627356	76.679544
3.175	18.043276	58.594949	76.638225
3.18	18.039091	58.576907	76.615998
3.185	18.038198	58.536345	76.574543
3.19	18.062822	58.527687	76.590509
3.195	18.06204	58.467286	76.529326
3.2	18.070901	58.473483	76.544384
3.205	18.092743	58.475385	76.568128
3.21	18.172191	58.471142	76.643333
3.215	18.195511	58.457696	76.653207
3.22	18.207569	58.477558	76.685127
3.225	18.228026	58.49968	76.727706
3.23	18.262453	58.480883	76.743336
3.235	18.261333	58.508794	76.770127
3.24	18.2507	58.537889	76.788589
3.245	18.241359	58.51774	76.759099
3.25	18.23097	58.476011	76.706981
3.255	18.22199	58.46305	76.68504
3.26	18.227135	58.495458	76.722593
3.265	18.240144	58.500223	76.740367
3.27	18.271159	58.462427	76.733586
3.275	18.316939	58.457509	76.774448
3.28	18.342109	58.476009	76.818118
3.285	18.341572	58.461988	76.80356
3.29	18.33751	58.464588	76.802098
3.295	18.3335	58.491344	76.824844
3.3	18.343648	58.515871	76.859519
3.305	18.362275	58.507775	76.87005
3.31	18.393506	58.453585	76.847091
3.315	18.441694	58.414136	76.85583
3.32	18.464211	58.461265	76.925476
3.325	18.475948	58.437705	76.913653
3.33	18.547312	58.468591	77.015903
3.335	18.552159	58.552825	77.104984
3.34	18.55165	58.568082	77.119732
3.345	18.54689	58.525502	77.072392
3.35	18.54913	58.513393	77.062523
3.355	18.549585	58.539287	77.088872
3.36	18.546096	58.565742	77.111838
3.365	18.534984	58.566481	77.101465
3.37	18.518432	58.559487	77.077919
3.375	18.508207	58.560383	77.06859
3.38	18.497531	58.52888	77.026411
3.385	18.48075	58.54888	77.02963
3.39	18.472614	58.570959	77.043573
3.395	18.462952	58.565144	77.028096
3.4	18.459416	58.567163	77.026579
3.405	18.45866	58.565025	77.023685
3.41	18.443685	58.580249	77.023934
3.415	18.434321	58.569439	77.00376
3.42	18.426567	58.56667	76.993237
3.425	18.414557	58.558816	76.973373
3.43	18.355414	58.538555	76.893969
3.435	18.323225	58.534712	76.857937
3.44	18.299553	58.530495	76.830048
3.445	18.296676	58.525187	76.821863
3.45	18.28199	58.539821	76.821811
3.455	18.277619	58.51938	76.796999
3.46	18.263999	58.497654	76.761653
3.465	18.24758	58.496768	76.744348
3.47	18.232864	58.479411	76.712275
3.475	18.17204	58.487545	76.659585
3.48	18.124833	58.48995	76.614783
3.485	18.093882	58.45381	76.547692
3.49	18.033133	58.482725	76.515858
3.495	17.99578	58.531166	76.526946
3.5	17.990672	58.52939	76.520062
3.505	17.999087	58.516991	76.516078
3.51	17.99201	58.511952	76.503962
3.515	17.992387	58.494831	76.487218
3.52	17.986763	58.495625	76.482388
3.525	17.977514	58.508879	76.486393
3.53	17.973796	58.517625	76.491421
3.535	17.968681	58.54257	76.511251
3.54	17.953341	58.573352	76.526693
3.545	17.93406	58.569189	76.503249
3.55	17.928046	58.554815	76.482861
3.555	17.921438	58.56901	76.490448
3.56	17.909264	58.584451	76.493715
3.565	17.890974	58.564915	76.455889
3.57	17.864839	58.536181	76.40102
3.575	17.829499	58.526348	76.355847
3.58	17.859356	58.517087	76.376443
3.585	17.917887	58.486239	76.404126
3.59	18.04535	58.537761	76.583111
3.595	18.203626	58.563129	76.766755
3.6	18.262816	58.541723	76.804539
3.605	18.270593	58.501185	76.771778
3.61	18.272737	58.480117	76.752854
